"uniqueID","siteID","SiteNo"
9501119,4876954,26
9501119,7247881,30
9501119,1676690,24
9501119,5400023,12
9501119,1216650,15
9501119,2175366,13
9501119,3426928,19
9501119,3848106,8
9199897,1885085,16
1898425,4357283,22
1898425,8867945,2
1898425,7012810,17
1898425,1193722,6
1898425,7858059,26
1898425,4316539,28
1898425,2348060,7
1898425,5613741,5
1898425,3011757,27
1898425,4363339,24
7253126,1458147,27
7253126,4856386,10
7253126,9123258,12
7253126,3616805,19
7253126,5348720,17
7253126,7474938,14
7253126,8185371,16
7253126,5504992,26
5785864,6694540,4
5785864,5484698,20
7670899,2170720,16
7670899,5967058,25
7670899,2382722,5
9728965,8757601,16
9728965,4281928,10
9728965,8354282,21
3962281,1552225,14
3962281,2489036,18
3962281,8970665,30
3962281,3005405,5
3962281,8781486,3
3962281,9048519,7
3962281,4005836,17
3962281,5360543,28
3962281,6094643,8
3962281,3093395,4
7647974,4801543,25
7647974,3845612,20
1932682,1536219,8
1932682,8273167,16
2487714,1632019,26
2487714,6226808,30
2487714,8806036,8
2487714,5036060,10
8765992,9280022,9
8765992,3643979,14
6993678,2500391,7
1770218,8970894,8
1770218,1870994,14
1770218,6867186,23
1770218,6718246,29
1770218,2374335,12
1770218,3655277,15
2638070,1127822,7
2638070,9457973,19
7067763,2590777,24
7067763,9880638,12
4190996,3170659,24
6896928,2878830,12
6896928,1587800,3
6896928,3541623,2
6896928,5142433,5
6896928,2444647,10
6896928,8713054,17
6896928,8294595,11
6896928,5241938,28
6896928,5452807,9
6896928,8620766,4
6896928,3755825,8
9446035,4452610,3
9446035,3552764,30
9446035,9325567,1
5373255,2728581,10
5373255,1937787,4
7901853,7864281,30
5617961,2657869,13
2150540,8381593,6
6549744,1597535,15
9077379,7772379,3
7542877,4994024,2
3967350,3247170,24
3967350,7764853,7
3967350,3892443,13
3967350,5295193,26
3967350,8572028,8
3967350,6136901,22
5820969,7286585,4
5820969,6499923,22
3671856,2762701,2
3671856,6529370,14
3671856,9510958,25
3671856,7738248,5
1759521,3176358,15
9036744,8271198,24
9036744,8213040,7
9036744,7189731,19
9036744,3837617,9
3204418,4179990,10
9002079,5124868,23
9002079,4586299,11
3727225,5092918,27
3727225,7237115,10
3727225,8058348,19
2352985,5710288,16
5669538,7586865,22
6099834,1292311,1
6099834,1856074,28
6099834,1019408,23
7641724,9710583,11
7641724,9659315,3
7641724,1064764,30
7641724,6210784,10
7641724,6831852,19
7641724,9345119,8
7641724,9339216,16
7641724,6053909,22
5840636,9439820,14
5840636,9713521,12
7683956,5570170,28
7683956,2707182,26
7683956,5624205,11
7683956,4243729,27
7683956,3916080,22
7683956,5596970,4
3173189,2284441,25
8232716,9844053,8
8232716,9326950,24
8232716,2262397,10
8232716,6082733,19
8232716,7468959,13
3272692,8846602,11
2700913,6171214,30
2700913,3887581,8
2857410,2461887,26
2857410,9039927,12
2857410,4375212,25
2857410,3190628,8
4602867,6151385,23
8040489,8145795,2
1707219,9169250,5
9998670,8840815,9
9998670,5681669,8
1479589,6939155,6
1479589,8904571,10
1479589,2278861,15
1479589,4142494,21
1479589,7973116,16
1479589,5469408,9
1479589,8562670,12
4424759,6131174,29
1174094,9484085,29
9402957,1868711,10
3622223,6030926,2
4892934,6102853,5
4892934,4817981,12
5150268,5120800,9
7043850,1515916,20
7043850,8330350,1
1601545,7716559,21
5128352,8065155,1
1827141,6265888,18
9037064,7741870,24
4054480,4280577,27
1619186,4995438,27
1619186,3264087,2
1619186,5898444,25
1619186,1172680,21
1619186,6663744,7
1619186,3813685,17
1619186,3207923,16
1619186,4960430,1
1619186,3383248,15
1619186,4186048,8
1619186,5964203,4
1619186,1114741,13
1428831,1093050,2
1947762,9380262,12
2220407,2380260,2
1852862,8391827,2
1852862,8640668,18
1852862,4225577,16
1852862,4019303,26
3485061,6327894,14
3485061,9255910,5
2740194,7566574,6
2740194,3639782,21
2740194,9320928,1
2740194,7064840,29
1472742,2663604,30
1472742,5661699,16
1577441,4432942,2
1577441,4379313,18
1577441,4499944,28
8877103,9556133,17
1577168,4560594,8
1680133,9745328,16
1443992,9892431,12
1443992,8708848,3
1443992,9517019,29
3086605,2539512,2
2911931,2157355,11
2911931,8346303,17
4188979,6575370,26
8606883,8925049,20
8606883,8690021,9
7915820,7702188,25
7915820,3021806,11
8575291,9874165,2
8575291,2774553,13
8575291,1285645,10
8575291,5259710,5
8575291,2987094,8
8575291,7902440,7
8575291,6930420,3
8575291,9047895,6
8575291,4927850,30
8575291,7172784,20
8575291,8943679,27
8575291,8425049,16
8575291,2603009,28
1184409,4157981,26
1184409,2789499,4
4339017,1739686,29
4339017,1303540,4
4339017,6939972,22
4339017,4868890,12
4339017,3684013,6
4339017,8337768,7
4339017,2242764,8
4339017,9786515,25
4339017,9942366,21
4339017,3001968,11
4339017,6185704,3
2237970,4560160,11
5567727,4369072,4
3978542,4476830,15
3978542,4130091,19
3978542,5072684,25
3978542,2509704,18
3978542,7212806,24
3978542,2193437,11
3978542,2340122,13
3978542,7673872,9
3978542,3166554,2
3978542,1608733,27
3219137,3597337,15
1920642,2953404,5
8205655,5929748,23
2430462,7405974,18
4419645,1863986,14
4255403,6292626,13
8181471,9557661,10
8181471,6818641,19
8181471,5867978,14
8181471,9822420,17
8181471,4132844,8
8181471,8084148,7
8181471,7817466,6
8181471,3156307,21
8181471,9393997,30
8181471,4240151,20
8181471,9330257,15
4181454,7023438,10
8711185,4694287,21
8711185,1131601,5
8711185,7162679,6
8711185,7619933,12
8711185,8474281,3
8711185,9591221,14
8711185,9337504,4
8711185,5377068,8
4492499,6297092,5
4492499,6584154,3
2023553,4908691,14
2023553,5564850,17
5906163,1249904,22
5906163,3944350,14
5906163,4954490,13
5906163,5110538,24
2368074,4226264,16
3440407,1255740,29
9043428,6102414,24
9839405,9521799,13
9839405,2748699,18
2226043,7837819,20
1729438,3731520,20
1729438,5969832,22
1729438,2711810,27
1729438,7961480,17
1729438,9785715,16
1729438,9871098,11
1729438,8709073,9
1729438,5223322,24
1729438,6608900,2
1729438,8521550,4
1729438,7778027,19
1729438,7183754,12
1730859,7220139,5
5174588,9443905,12
5174588,1322657,27
5174588,4198500,26
8173450,1143898,1
4980926,3979697,9
4980926,5934013,16
4980926,4603313,23
4980926,2741594,4
4980926,1709984,26
4980926,8482048,19
4980926,1267302,6
3715133,9944029,17
8078418,7735307,5
8078418,3526266,20
5028081,6582123,1
7285288,5094822,23
7285288,4107855,20
2205648,8307849,30
5503829,3894389,13
5503829,8340952,28
9103973,4615293,22
3070898,1560434,9
3070898,1154246,13
2812764,7238084,4
2812764,2542018,6
8024249,3340568,28
1060787,5008099,17
1060787,9906019,19
1060787,4919281,6
6234277,1908392,29
6234277,8485650,22
6234277,4485662,1
6234277,6218938,18
6234277,5900273,26
6234277,5950329,12
6903733,4352610,7
6903733,7524888,15
9768215,7245757,2
9768215,7094835,8
1995927,3244131,1
1995927,2794964,27
7026999,9552126,16
1521816,8980524,22
1521816,8797044,13
1521816,6476175,3
1521816,5101465,4
1521816,9740062,23
1521816,5510609,11
1521816,6715401,25
4336317,7113700,3
2897245,4550273,6
2897245,4880862,20
2897245,4003300,26
2897245,2004045,9
2897245,2081881,15
2897245,2188598,14
1776850,9391085,21
6651867,9123661,16
6651867,8581387,10
6651867,2152154,8
3449582,6113826,21
3449582,1079903,26
3449582,3233086,14
3449582,9375734,2
2866981,8082635,11
9753423,9793821,12
1224523,6716086,12
2240267,4006986,18
9329562,3386866,3
2277082,4678644,26
6508017,4383528,5
1015437,4735785,18
7843682,7033578,10
3828047,7762055,19
3828047,8983470,27
9108939,6812730,30
9108939,1593679,17
9108939,3513317,14
9108939,9044646,25
9108939,7342994,16
9108939,8860987,21
9108939,4878206,23
9108939,1355034,11
9108939,7931858,20
9108939,4861119,10
9108939,8438241,13
9108939,7679668,6
9108939,8432321,28
5159714,6528073,3
8513240,1679833,5
4002109,2982929,21
7682850,2835555,14
3764781,7717496,29
3764781,7985644,14
1537649,4296891,24
8783354,9621868,10
5501647,4163775,24
9471910,7519946,29
9471910,5972680,27
9471910,2983874,28
4124641,3567645,5
8330857,2915500,15
5541382,8475302,22
1447785,7526577,19
8087274,4512930,1
4469461,6241522,8
8378766,6946688,14
8378766,6823212,29
6154754,2597788,18
6154754,4203857,14
6154754,6863242,10
6154754,5693110,1
5789424,9736272,20
5789424,8815013,30
5789424,1455125,9
1801033,9240208,19
1849886,1677209,7
1980594,1804468,15
5785807,8209748,2
8789040,7110136,28
6949660,4315856,20
7872538,1129911,5
1959456,2702697,25
9237978,2948164,29
2749391,8782800,11
1458623,5778323,15
2601654,4185766,15
2677292,7066768,19
2677292,2353435,24
2677292,6980410,5
2677292,4937040,30
2677292,6189790,29
2677292,9414944,23
2677292,9292745,15
2677292,6530124,14
2677292,6840407,22
2677292,9597894,7
2677292,1561041,1
2677292,1767022,3
2677292,6976626,17
5158852,5431249,19
5158852,6048796,12
6458550,9420209,18
2172533,4322401,8
9508367,6717105,26
1735312,6188093,28
6675070,6999938,2
6675070,8406828,29
6675070,7156389,24
6675070,8496343,11
6675070,9834029,14
3750419,3125889,2
3750419,8932166,9
3750419,9112182,15
3750419,5648244,1
3750419,8994142,10
7649355,3184252,5
3771902,9203115,15
4474724,9087090,6
4474724,1313681,12
4474724,3510766,19
6985508,2461009,20
6985508,9757922,12
2134971,9334045,15
8476993,4533351,29
8476993,1117387,3
8476993,9954294,16
8476993,7816162,15
8476993,5711285,2
8476993,5777471,20
8476993,3678900,24
8476993,9466128,26
4830601,9531507,29
1283027,8583911,11
7520342,2015628,19
6940727,7925485,7
6940727,3241076,30
7459652,9019549,16
1130919,7244157,29
1130919,2715336,15
6793439,6923227,28
6793439,7820278,24
7620590,6276729,5
3893524,4962509,8
2254804,9903664,14
3802707,6387265,30
3802707,5319168,17
3802707,6042158,25
3802707,1705943,15
3802707,9836760,1
1562417,5672900,15
7628204,2749564,23
7628204,5877764,24
6948506,7396350,12
6948506,1794071,30
6948506,5275321,3
6948506,6224783,8
6948506,6912406,15
6948506,8702999,9
6948506,3268622,17
6948506,2347380,14
6948506,9313594,20
2447396,4418583,15
2447396,6233927,13
2447396,4705452,2
2447396,6418297,9
2447396,9906419,3
2447396,2629169,11
2447396,2209365,26
4790038,5665296,30
8449231,9234610,10
5256830,9420599,27
5256830,5094798,22
3148247,4362309,18
4107715,5217776,30
4107715,7741769,15
4107715,4118238,26
3679709,8548484,12
3679709,4706717,15
3342547,1898109,27
8335143,5282818,10
8335143,6115597,28
8335143,6094182,20
8335143,6987630,14
8335143,5721013,4
5051615,9281972,7
5051615,5904611,21
3959837,3582674,23
3959837,2529156,1
3959837,5851759,13
3959837,7167734,24
3959837,4177298,4
9778300,1810805,20
8671679,3771874,11
8622294,3813714,8
8622294,7799484,13
5484920,8675944,9
4021373,7157442,21
4021373,3566121,1
4021373,5067130,4
4273285,2497441,10
4273285,6028767,25
4273285,2498595,17
4273285,9323651,30
4273285,2208134,20
4273285,1853618,8
4378357,7519421,5
4378357,4756648,20
4378357,5578124,9
8217668,3898390,27
8217668,4187400,20
3515279,9742878,14
3515279,8007289,26
3515279,4468580,13
2132088,5708965,14
8846890,8683988,29
6887688,1846830,8
6887688,8784462,18
9106015,8309115,24
9106015,9470479,29
9915943,2622174,24
9915943,4167551,20
9915943,3887383,17
9915943,6308717,15
9915943,7891476,13
9915943,9684246,23
9915943,3914545,30
9915943,2560626,2
9915943,2178305,25
9915943,4620589,5
8378596,2749917,7
8378596,9027978,17
8378596,8516590,24
8378596,3031631,5
8378596,3238805,28
4357382,8194161,7
4357382,3480644,28
9391366,1884564,17
9391366,1936271,30
1018912,8681269,19
1018912,9206772,10
1018912,1567243,6
1018912,4598118,15
1018912,6190546,9
1018912,2399316,25
1018912,7596328,27
1018912,7819498,11
1018912,3919216,17
1018912,4251891,16
1018912,2338554,12
1018912,3348783,26
1018912,3690343,30
1974920,6557616,21
9450836,1788412,26
8954420,5502848,2
8954420,9418346,20
8954420,6423244,18
5644120,5569967,1
5644120,1405114,20
5644120,5645688,26
5644120,7494561,15
5644120,7188440,24
5644120,6793446,13
5644120,5093796,11
5644120,8186214,4
5644120,9816483,17
5644120,7015189,7
4420291,7372607,29
9462678,6281721,27
9462678,6300838,28
9462678,6457789,25
9462678,9711963,10
9462678,4645769,29
7645327,5306703,23
7645327,5475315,25
9336898,8605996,2
6112639,4403020,28
6112639,2812210,30
6112639,9541741,23
8572966,4465051,1
5303474,2782447,10
5077285,2984498,26
5077285,1958430,14
5077285,7195035,29
5077285,2141725,3
5077285,3595657,15
5077285,9522320,1
5077285,6051334,20
5077285,9213203,27
5077285,5755080,21
5077285,6985594,30
5077285,6391456,8
5077285,7669449,10
8281010,3231887,18
8281010,7254974,9
8281010,5717890,25
8281010,6743784,4
8281010,1075127,22
8281010,8317653,14
8281010,4553016,20
8281010,4591348,8
8281010,8735137,23
8554910,6398937,16
8554910,4962740,1
8554910,7342694,23
8554910,9545141,24
8554910,9772558,18
8554910,9610631,29
8554910,8273604,14
8554910,9251906,19
2263557,4379183,24
9530766,2621901,4
5406156,3507780,4
5583250,4805139,19
5583250,8405288,30
5583250,2576410,25
5583250,6152293,3
5583250,2603635,23
5583250,8179822,20
5583250,7227713,4
8336416,8387039,29
8059520,4604263,2
8059520,4481425,18
1785852,6190914,17
1785852,5736430,16
2544715,3651915,5
6355765,5609216,5
6355765,6626973,12
6676333,1440389,19
7509979,6346483,12
7509979,1362018,22
9875132,9241531,20
9875132,7955297,16
2398520,7494802,23
2398520,6626239,22
6459396,6150759,29
6459396,5328502,4
6459396,2905694,22
6459396,2652259,3
6459396,8107473,6
6459396,5815765,11
6459396,2381380,30
6459396,8602489,9
6127439,1738461,22
6127439,2381987,24
2994970,7227984,14
4762187,5790367,6
1615718,9742641,17
6521157,3556511,1
6521157,7861148,18
6521157,1726804,5
6521157,6875166,21
2159530,7993203,2
2159530,8875813,24
2159530,3587899,16
3895686,1070930,2
3895686,7891233,11
3895686,9256983,24
1152214,8738411,14
9943659,5124001,18
8418872,4241426,30
6671693,7067837,5
6863291,8169733,18
6863291,7578109,6
9429433,5561892,16
7664108,4524224,24
8714432,2633193,18
8714432,2529208,2
8714432,7973267,29
6648782,2121801,28
1818501,4149954,24
3412678,4354751,15
3597014,6436087,27
3597014,8946497,28
3597014,3881782,1
3597014,8018362,5
3597014,1370435,8
3597014,4384890,14
2646269,3556958,20
7190562,5420894,27
5107045,6043252,25
5107045,4215701,27
7721146,3188392,7
7721146,9022343,27
5076623,3057483,26
8445117,5427903,14
8445117,1231569,24
4056518,3162445,19
1006083,3708242,17
7269282,5781888,15
7269282,1091112,1
7269282,6306948,10
7269282,7864868,28
7269282,5203260,18
7269282,3728925,3
7269282,9389913,17
5681929,5136804,4
4735343,7996524,6
4735343,4359403,12
4735343,6357981,3
4735343,7080015,4
5433974,1281908,14
5433974,8793816,22
5433974,3897761,16
5433974,1533810,11
5433974,5098645,20
5433974,3707538,19
5433974,6009917,9
5433974,7225538,1
5433974,9911514,2
5433974,1284768,10
8789193,8907783,1
3436464,2058389,28
3436464,3651306,1
3436464,1367770,2
3436464,3737190,9
3436464,7098060,27
3436464,1252442,13
8575171,8796914,18
8575171,5823336,3
8575171,6822369,1
3621257,1894218,11
3138055,7580601,19
3138055,5923694,27
3138055,5429024,25
3138055,9309238,7
3028206,6730471,28
9356318,5166932,3
1684139,6354540,23
1684139,7720107,8
1684139,4699593,16
1684139,2012638,7
1684139,7388491,29
1684139,3583916,2
1684139,6143843,1
1819750,2266416,18
1819750,7497459,10
1819750,6807044,14
2183617,8840728,12
2183617,7018293,23
2183617,2476408,11
2530403,5640684,2
6280248,2861203,2
6280248,6629811,23
4655376,7584325,21
1440934,9860910,18
6703681,3488597,3
2821861,9067478,1
1670688,6286711,15
9997955,9199601,15
3430388,4441074,18
3945457,9934715,1
3945457,2757836,16
3945457,2597667,29
3945457,2997584,15
3945457,6971422,25
3945457,3572589,22
3945457,3783391,9
3945457,6543984,10
6080470,3743549,15
8920357,9118877,3
8920357,3427782,5
8920357,7869179,26
8920357,7756870,9
8920357,9065445,29
8920357,8047768,27
8920357,4584265,30
8920357,4138979,1
8920357,8286097,23
8920357,5027463,13
6957860,2357023,19
6957860,5615761,13
6957860,1361598,17
6957860,8183599,23
6957860,9525666,11
6957860,4572721,27
6957860,6265023,6
6957860,8595736,10
6957860,1317042,29
6957860,6937782,25
4722488,4551981,8
4722488,1315010,9
7519146,7604214,5
8943885,2896569,6
8943885,1355829,27
8943885,9350721,12
8943885,5708415,21
8943885,9551226,2
6823750,2608798,4
6823750,3516787,25
8753301,4364440,14
5428342,5361129,9
9698892,7058203,12
7916987,9410334,22
7916987,9925050,12
1629121,9521515,7
6258501,5420624,6
8739802,8093295,26
8739802,7995317,19
8739802,1273678,23
8739802,8652527,7
2515971,3025667,25
2515971,1088889,21
2515971,6597803,9
5881833,4974590,7
5881833,7728425,21
5835700,1110096,19
5835700,6191797,27
5835700,9438059,2
5835700,7606759,25
5835700,2322661,1
5835700,8123953,10
5835700,7382627,13
5835700,3707765,24
5835700,4346717,14
5835700,7950597,9
7889655,8317826,24
7889655,1942334,2
7889655,1598196,12
8781561,6453741,11
8781561,1147162,26
1549245,4785796,4
3745603,7140895,8
3745603,6986044,30
7084807,7718309,10
7084807,1994259,27
9189536,6628828,2
2735934,4957087,5
2735934,7517380,3
2735934,3019927,24
2735934,7173059,4
7223005,2722459,16
3418028,3845179,26
3418028,7675673,3
7333163,6692815,28
7333163,4587828,7
7333163,2587842,4
9836844,7955881,1
9836844,5910655,17
3553201,8492529,22
